Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
SC,W3610,SC W3610 BHZ ,28.500000,103.080000,0.0,70000000000.0,,
GS,G0003,GS G0003 BHZ ,38.830000,100.840000,0.0,70000000000.0,,
YN,CQJ03,YN CQJ03 BHZ ,27.310000,103.070000,0.0,70000000000.0,,
GD,G8104,GD G8104 BHZ ,21.590000,109.800000,0.0,70000000000.0,,
GS,K007A,GS K007A BHZ ,34.180000,104.390000,0.0,70000000000.0,,
GD,J8112,GD J8112 BHZ ,21.860000,112.500000,0.0,70000000000.0,,
XJ,E0005,XJ E0005 BHZ ,44.840000,82.360000,0.0,70000000000.0,,
XJ,F006C,XJ F006C BHZ ,43.970000,81.370000,0.0,70000000000.0,,
XJ,B003D,XJ B003D BHZ ,44.950000,86.210000,0.0,70000000000.0,,
FJ,E6715,FJ E6715 BHZ ,24.110000,117.120000,0.0,70000000000.0,,
FJ,B4405,FJ B4405 BHZ ,25.290000,119.100000,0.0,70000000000.0,,
SD,QP001,SD QP001 BHZ ,35.230000,117.650000,0.0,70000000000.0,,
QH,A0043,QH A0043 BHZ ,36.440000,101.510000,0.0,70000000000.0,,
SC,W3707,SC W3707 BHZ ,28.350000,103.770000,0.0,70000000000.0,,
GS,GS001,GS GS001 BHZ ,38.320000,101.180000,0.0,70000000000.0,,
GD,HZ001,GD HZ001 BHZ ,23.050000,112.460000,0.0,70000000000.0,,
FJ,J3008,FJ J3008 BHZ ,26.960000,119.010000,0.0,70000000000.0,,
XJ,F0023,XJ F0023 BHZ ,44.240000,80.500000,0.0,70000000000.0,,
SD,Q008B,SD Q008B BHZ ,35.410000,118.000000,0.0,70000000000.0,,
SC,K2401,SC K2401 BHZ ,29.640000,104.690000,0.0,70000000000.0,,
HE,J0022,HE J0022 BHZ ,38.530000,116.210000,0.0,70000000000.0,,
GS,E004E,GS E004E BHZ ,34.840000,104.750000,0.0,70000000000.0,,
SC,W2810,SC W2810 BHZ ,27.640000,102.410000,0.0,70000000000.0,,
YN,JML02,YN JML02 BHZ ,22.340000,99.580000,0.0,70000000000.0,,
XJ,N0045,XJ N0045 BHZ ,41.510000,82.240000,0.0,70000000000.0,,
GS,K0109,GS K0109 BHZ ,32.910000,104.460000,0.0,70000000000.0,,
XZ,C0009,XZ C0009 BHZ ,29.140000,91.320000,0.0,70000000000.0,,
GD,QY002,GD QY002 BHZ ,22.060000,111.500000,0.0,70000000000.0,,
GS,D0030,GS D0030 BHZ ,36.650000,104.720000,0.0,70000000000.0,,
HE,A0060,HE A0060 BHZ ,38.260000,113.980000,0.0,70000000000.0,,
SD,N0010,SD N0010 BHZ ,37.300000,116.910000,0.0,70000000000.0,,
XJ,P004B,XJ P004B BHZ ,40.220000,76.070000,0.0,70000000000.0,,
GS,JM002,GS JM002 BHZ ,34.490000,103.830000,0.0,70000000000.0,,
SC,A8205,SC A8205 BHZ ,31.170000,103.830000,0.0,70000000000.0,,
SC,NNBHT,SC NNBHT BHZ ,27.160000,102.880000,0.0,70000000000.0,,
XJ,Q0021,XJ Q0021 BHZ ,39.590000,76.830000,0.0,70000000000.0,,
FJ,J1006,FJ J1006 BHZ ,26.930000,120.240000,0.0,70000000000.0,,
HA,G0004,HA G0004 BHZ ,35.280000,114.850000,0.0,70000000000.0,,
GS,K0048,GS K0048 BHZ ,34.190000,106.310000,0.0,70000000000.0,,
SC,K2502,SC K2502 BHZ ,29.880000,104.870000,0.0,70000000000.0,,
NX,DX001,NX DX001 BHZ ,35.800000,105.740000,0.0,70000000000.0,,
GS,P001C,GS P001C BHZ ,34.730000,103.830000,0.0,70000000000.0,,
GS,D0023,GS D0023 BHZ ,37.140000,104.150000,0.0,70000000000.0,,
XJ,F0068,XJ F0068 BHZ ,44.020000,81.300000,0.0,70000000000.0,,
SD,NP001,SD NP001 BHZ ,37.160000,116.430000,0.0,70000000000.0,,
GD,M2208,GD M2208 BHZ ,24.250000,116.410000,0.0,70000000000.0,,
YN,Q2305,YN Q2305 BHZ ,26.540000,98.920000,0.0,70000000000.0,,
XJ,PW012,XJ PW012 BHZ ,39.230000,75.550000,0.0,70000000000.0,,
GS,N0035,GS N0035 BHZ ,35.400000,103.680000,0.0,70000000000.0,,
XJ,F001F,XJ F001F BHZ ,43.280000,81.840000,0.0,70000000000.0,,
YN,C2508,YN C2508 BHZ ,27.940000,103.670000,0.0,70000000000.0,,
LN,B0029,LN B0029 BHZ ,39.680000,122.200000,0.0,70000000000.0,,
HE,D0074,HE D0074 BHZ ,36.280000,114.930000,0.0,70000000000.0,,
HE,FC001,HE FC001 BHZ ,38.930000,115.310000,0.0,70000000000.0,,
SD,C0002,SD C0002 BHZ ,37.180000,117.830000,0.0,70000000000.0,,
GS,H0028,GS H0028 BHZ ,37.050000,103.160000,0.0,70000000000.0,,
GS,J001D,GS J001D BHZ ,35.400000,104.050000,0.0,70000000000.0,,
SC,UE004,SC UE004 BHZ ,33.530000,102.720000,0.0,70000000000.0,,
FJ,H8005,FJ H8005 BHZ ,27.500000,118.070000,0.0,70000000000.0,,
YN,L2410,YN L2410 BHZ ,25.930000,100.570000,0.0,70000000000.0,,
SC,V2771,SC V2771 BHZ ,31.580000,100.720000,0.0,70000000000.0,,
XJ,P0070,XJ P0070 BHZ ,39.670000,75.350000,0.0,70000000000.0,,
GS,YDGSP,GS YDGSP BHZ ,36.340000,103.540000,0.0,70000000000.0,,
SC,W2220,SC W2220 BHZ ,27.930000,101.290000,0.0,70000000000.0,,
HE,BE002,HE BE002 BHZ ,39.390000,118.090000,0.0,70000000000.0,,
FJ,B4010,FJ B4010 BHZ ,25.370000,118.820000,0.0,70000000000.0,,
SD,J0035,SD J0035 BHZ ,36.190000,117.210000,0.0,70000000000.0,,
GS,J0021,GS J0021 BHZ ,35.520000,103.830000,0.0,70000000000.0,,
SD,R0057,SD R0057 BHZ ,35.560000,115.770000,0.0,70000000000.0,,
XJ,BLEAM,XJ BLEAM BHZ ,44.500000,81.320000,0.0,70000000000.0,,
XJ,E002E,XJ E002E BHZ ,44.990000,81.600000,0.0,70000000000.0,,
GS,G0009,GS G0009 BHZ ,38.500000,101.330000,0.0,70000000000.0,,
QH,DH026,QH DH026 BHZ ,34.730000,101.610000,0.0,70000000000.0,,
SD,N001B,SD N001B BHZ ,37.620000,116.700000,0.0,70000000000.0,,
GD,SHT,GD SHT BHZ ,23.420000,116.620000,0.0,70000000000.0,,
GD,T0009,GD T0009 BHZ ,22.500000,113.560000,0.0,70000000000.0,,
NX,E002F,NX E002F BHZ ,37.530000,105.070000,0.0,70000000000.0,,
FJ,A0002,FJ A0002 BHZ ,26.010000,119.000000,0.0,70000000000.0,,
YN,L2807,YN L2807 BHZ ,25.320000,99.400000,0.0,70000000000.0,,
XJ,WMQ,XJ WMQ BHZ ,43.810000,87.700000,0.0,70000000000.0,,
GD,G8209,GD G8209 BHZ ,20.800000,110.080000,0.0,70000000000.0,,
GS,J002F,GS J002F BHZ ,35.110000,104.430000,0.0,70000000000.0,,
XJ,BC004,XJ BC004 BHZ ,44.390000,87.280000,0.0,70000000000.0,,
QH,A0003,QH A0003 BHZ ,36.680000,101.650000,0.0,70000000000.0,,
GD,H8402,GD H8402 BHZ ,23.230000,112.800000,0.0,70000000000.0,,
XJ,URXSE,XJ URXSE BHZ ,43.350000,87.000000,0.0,70000000000.0,,
XJ,MH003,XJ MH003 BHZ ,43.040000,84.180000,0.0,70000000000.0,,
HE,YON,HE YON BHZ ,36.750000,114.420000,0.0,70000000000.0,,
XZ,F0002,XZ F0002 BHZ ,31.180000,80.760000,0.0,70000000000.0,,
SN,F0012,SN F0012 BHZ ,33.410000,106.050000,0.0,70000000000.0,,
SD,P0051,SD P0051 BHZ ,36.030000,115.900000,0.0,70000000000.0,,
SD,N0037,SD N0037 BHZ ,37.970000,117.530000,0.0,70000000000.0,,
FJ,E6318,FJ E6318 BHZ ,23.930000,117.540000,0.0,70000000000.0,,
SD,C0019,SD C0019 BHZ ,36.550000,117.900000,0.0,70000000000.0,,
QH,B0044,QH B0044 BHZ ,36.760000,101.970000,0.0,70000000000.0,,
GD,T0001,GD T0001 BHZ ,22.490000,113.260000,0.0,70000000000.0,,
ZJ,C0006,ZJ C0006 BHZ ,27.470000,121.070000,0.0,70000000000.0,,
GD,H0202,GD H0202 BHZ ,23.080000,112.400000,0.0,70000000000.0,,
SC,V3702,SC V3702 BHZ ,28.650000,100.250000,0.0,70000000000.0,,
YN,L2801,YN L2801 BHZ ,25.630000,99.490000,0.0,70000000000.0,,
GS,K0096,GS K0096 BHZ ,33.930000,104.850000,0.0,70000000000.0,,
SD,E000B,SD E000B BHZ ,37.890000,118.390000,0.0,70000000000.0,,
SD,C0005,SD C0005 BHZ ,37.140000,117.740000,0.0,70000000000.0,,
GD,P2215,GD P2215 BHZ ,24.020000,115.440000,0.0,70000000000.0,,
GS,P0006,GS P0006 BHZ ,34.520000,102.640000,0.0,70000000000.0,,
XJ,P0058,XJ P0058 BHZ ,39.890000,74.290000,0.0,70000000000.0,,
HE,E0032,HE E0032 BHZ ,37.280000,114.350000,0.0,70000000000.0,,
SD,J0013,SD J0013 BHZ ,36.140000,116.640000,0.0,70000000000.0,,
SN,HYKJY,SN HYKJY BHZ ,35.410000,110.060000,0.0,70000000000.0,,
SC,M0206,SC M0206 BHZ ,30.140000,104.800000,0.0,70000000000.0,,
SX,L0032,SX L0032 BHZ ,35.950000,111.660000,0.0,70000000000.0,,
TJ,PX001,TJ PX001 BHZ ,39.630000,116.960000,0.0,70000000000.0,,
SC,U2307,SC U2307 BHZ ,32.130000,103.730000,0.0,70000000000.0,,
SC,U2606,SC U2606 BHZ ,31.810000,101.650000,0.0,70000000000.0,,
SC,W3004,SC W3004 BHZ ,27.740000,103.300000,0.0,70000000000.0,,
QH,E0048,QH E0048 BHZ ,36.640000,100.810000,0.0,70000000000.0,,
SC,T2309,SC T2309 BHZ ,29.310000,102.680000,0.0,70000000000.0,,
YN,D2630,YN D2630 BHZ ,26.120000,103.570000,0.0,70000000000.0,,
XJ,A003A,XJ A003A BHZ ,43.980000,87.410000,0.0,70000000000.0,,
XJ,A000B,XJ A000B BHZ ,43.920000,87.570000,0.0,70000000000.0,,
GS,J0001,GS J0001 BHZ ,35.050000,104.550000,0.0,70000000000.0,,
JS,F0005,JS F0005 BHZ ,32.170000,120.600000,0.0,70000000000.0,,
GS,HTISG,GS HTISG BHZ ,35.120000,106.550000,0.0,70000000000.0,,
QH,A0014,QH A0014 BHZ ,37.030000,101.740000,0.0,70000000000.0,,
LN,B0052,LN B0052 BHZ ,39.850000,122.910000,0.0,70000000000.0,,
BJ,BX001,BJ BX001 BHZ ,39.930000,116.370000,0.0,70000000000.0,,
HE,CFD,HE CFD BHZ ,38.930000,118.540000,0.0,70000000000.0,,
YN,C2402,YN C2402 BHZ ,28.150000,103.970000,0.0,70000000000.0,,
QH,QSH,QH QSH BHZ ,33.830000,97.120000,0.0,70000000000.0,,
QH,B0023,QH B0023 BHZ ,36.550000,102.550000,0.0,70000000000.0,,
HI,C0015,HI C0015 BHZ ,19.950000,109.830000,0.0,70000000000.0,,
HA,FXXYC,HA FXXYC BHZ ,35.880000,115.550000,0.0,70000000000.0,,
XJ,BQ001,XJ BQ001 BHZ ,44.010000,89.600000,0.0,70000000000.0,,
LN,B0011,LN B0011 BHZ ,38.920000,121.420000,0.0,70000000000.0,,
XJ,B0059,XJ B0059 BHZ ,44.160000,87.530000,0.0,70000000000.0,,
NX,AL001,NX AL001 BHZ ,37.890000,106.280000,0.0,70000000000.0,,
GS,K008D,GS K008D BHZ ,33.700000,105.050000,0.0,70000000000.0,,
GZ,WEN01,GZ WEN01 BHZ ,26.910000,104.300000,0.0,70000000000.0,,
SC,VK004,SC VK004 BHZ ,29.630000,101.370000,0.0,70000000000.0,,
FJ,B4015,FJ B4015 BHZ ,25.600000,118.750000,0.0,70000000000.0,,
FJ,H6002,FJ H6002 BHZ ,27.430000,118.630000,0.0,70000000000.0,,
GS,K0059,GS K0059 BHZ ,33.860000,105.810000,0.0,70000000000.0,,
BJ,ZFZFS,BJ ZFZFS BHZ ,39.570000,115.720000,0.0,70000000000.0,,
SC,Q2101,SC Q2101 BHZ ,28.640000,104.430000,0.0,70000000000.0,,
YN,P2302,YN P2302 BHZ ,26.580000,101.360000,0.0,70000000000.0,,
XJ,N0032,XJ N0032 BHZ ,41.580000,83.550000,0.0,70000000000.0,,
GS,D0006,GS D0006 BHZ ,36.200000,105.000000,0.0,70000000000.0,,
SX,PUXPC,SX PUXPC BHZ ,36.430000,111.060000,0.0,70000000000.0,,
YN,S2207,YN S2207 BHZ ,24.440000,100.350000,0.0,70000000000.0,,
FJ,C5611,FJ C5611 BHZ ,25.640000,118.130000,0.0,70000000000.0,,
GS,J0003,GS J0003 BHZ ,34.920000,104.720000,0.0,70000000000.0,,
SC,F8303,SC F8303 BHZ ,31.560000,104.110000,0.0,70000000000.0,,
GS,E0049,GS E0049 BHZ ,34.820000,106.290000,0.0,70000000000.0,,
HE,D0057,HE D0057 BHZ ,36.280000,114.100000,0.0,70000000000.0,,
GD,M2404,GD M2404 BHZ ,24.080000,115.630000,0.0,70000000000.0,,
HE,YAJ,HE YAJ BHZ ,39.930000,116.830000,0.0,70000000000.0,,
QH,E0010,QH E0010 BHZ ,36.160000,101.640000,0.0,70000000000.0,,
SC,W3008,SC W3008 BHZ ,27.700000,103.250000,0.0,70000000000.0,,
SX,LD001,SX LD001 BHZ ,36.450000,110.760000,0.0,70000000000.0,,
GS,N0027,GS N0027 BHZ ,35.700000,102.850000,0.0,70000000000.0,,
YN,K0108,YN K0108 BHZ ,22.090000,100.890000,0.0,70000000000.0,,
GS,P000C,GS P000C BHZ ,34.080000,101.720000,0.0,70000000000.0,,
SC,AJXM,SC AJXM BHZ ,30.330000,105.620000,0.0,70000000000.0,,
SD,C003C,SD C003C BHZ ,36.450000,118.180000,0.0,70000000000.0,,
AH,ES001,AH ES001 BHZ ,31.740000,118.100000,0.0,70000000000.0,,
SC,V2304,SC V2304 BHZ ,30.900000,101.840000,0.0,70000000000.0,,
SD,H0014,SD H0014 BHZ ,35.430000,116.610000,0.0,70000000000.0,,
SC,A2104,SC A2104 BHZ ,30.680000,104.400000,0.0,70000000000.0,,
YN,CYJ01,YN CYJ01 BHZ ,28.110000,104.230000,0.0,70000000000.0,,
YN,C2515,YN C2515 BHZ ,28.320000,103.880000,0.0,70000000000.0,,
YN,S2210,YN S2210 BHZ ,24.100000,99.800000,0.0,70000000000.0,,
XZ,D0003,XZ D0003 BHZ ,30.070000,86.940000,0.0,70000000000.0,,
GS,P003B,GS P003B BHZ ,34.060000,103.900000,0.0,70000000000.0,,
GD,L2306,GD L2306 BHZ ,23.200000,115.280000,0.0,70000000000.0,,
YN,C2713,YN C2713 BHZ ,27.380000,104.650000,0.0,70000000000.0,,
SC,Q2602,SC Q2602 BHZ ,28.270000,104.680000,0.0,70000000000.0,,
GD,DN001,GD DN001 BHZ ,23.450000,117.100000,0.0,70000000000.0,,
SC,W3709,SC W3709 BHZ ,28.220000,103.540000,0.0,70000000000.0,,
YN,EC001,YN EC001 BHZ ,24.910000,101.090000,0.0,70000000000.0,,
HE,B0068,HE B0068 BHZ ,39.680000,118.550000,0.0,70000000000.0,,
FJ,C5802,FJ C5802 BHZ ,24.830000,118.450000,0.0,70000000000.0,,
SC,M2201,SC M2201 BHZ ,30.400000,105.050000,0.0,70000000000.0,,
FJ,GTSK,FJ GTSK BHZ ,26.370000,118.730000,0.0,70000000000.0,,
XJ,P001A,XJ P001A BHZ ,39.370000,74.010000,0.0,70000000000.0,,
GS,L0025,GS L0025 BHZ ,35.340000,105.710000,0.0,70000000000.0,,
SC,Q2401,SC Q2401 BHZ ,28.340000,104.990000,0.0,70000000000.0,,
GS,AY009,GS AY009 BHZ ,36.540000,103.480000,0.0,70000000000.0,,
XJ,F003D,XJ F003D BHZ ,44.200000,80.420000,0.0,70000000000.0,,
XJ,P0068,XJ P0068 BHZ ,39.330000,74.960000,0.0,70000000000.0,,
GX,C0002,GX C0002 BHZ ,25.530000,110.700000,0.0,70000000000.0,,
XJ,P0076,XJ P0076 BHZ ,40.030000,75.480000,0.0,70000000000.0,,
YN,DXW02,YN DXW02 BHZ ,26.110000,103.800000,0.0,70000000000.0,,
XJ,N0053,XJ N0053 BHZ ,40.240000,80.190000,0.0,70000000000.0,,
SC,V3710,SC V3710 BHZ ,29.300000,100.080000,0.0,70000000000.0,,
HE,JL001,HE JL001 BHZ ,37.880000,116.530000,0.0,70000000000.0,,
GS,J0044,GS J0044 BHZ ,34.640000,103.960000,0.0,70000000000.0,,
GS,KW001,GS KW001 BHZ ,33.170000,104.780000,0.0,70000000000.0,,
QH,B0015,QH B0015 BHZ ,36.360000,102.300000,0.0,70000000000.0,,
NX,E0014,NX E0014 BHZ ,36.580000,105.620000,0.0,70000000000.0,,
TJ,XG001,TJ XG001 BHZ ,39.020000,117.640000,0.0,70000000000.0,,
XJ,B0023,XJ B0023 BHZ ,44.170000,86.570000,0.0,70000000000.0,,
YN,J0205,YN J0205 BHZ ,22.630000,101.120000,0.0,70000000000.0,,
SC,WZ002,SC WZ002 BHZ ,28.020000,102.840000,0.0,70000000000.0,,
XJ,F001A,XJ F001A BHZ ,43.480000,82.300000,0.0,70000000000.0,,
GZ,A0003,GZ A0003 BHZ ,27.890000,107.110000,0.0,70000000000.0,,
SD,N0014,SD N0014 BHZ ,37.370000,116.690000,0.0,70000000000.0,,
GS,MQNSW,GS MQNSW BHZ ,38.520000,103.210000,0.0,70000000000.0,,
TJ,A0032,TJ A0032 BHZ ,38.830000,116.760000,0.0,70000000000.0,,
GD,H0306,GD H0306 BHZ ,23.180000,112.420000,0.0,70000000000.0,,
YN,C2607,YN C2607 BHZ ,28.630000,104.180000,0.0,70000000000.0,,
GS,J006F,GS J006F BHZ ,34.660000,104.690000,0.0,70000000000.0,,
GD,Q0408,GD Q0408 BHZ ,22.020000,112.190000,0.0,70000000000.0,,
SC,V2412,SC V2412 BHZ ,28.650000,101.920000,0.0,70000000000.0,,
QH,F0015,QH F0015 BHZ ,33.090000,100.470000,0.0,70000000000.0,,
HE,E0057,HE E0057 BHZ ,37.170000,115.330000,0.0,70000000000.0,,
FJ,C5521,FJ C5521 BHZ ,25.330000,118.140000,0.0,70000000000.0,,
XJ,F0041,XJ F0041 BHZ ,43.720000,82.720000,0.0,70000000000.0,,
NX,B0014,NX B0014 BHZ ,39.160000,106.780000,0.0,70000000000.0,,
TJ,QIG,TJ QIG BHZ ,39.210000,117.020000,0.0,70000000000.0,,
XJ,Q009A,XJ Q009A BHZ ,39.170000,76.440000,0.0,70000000000.0,,
SX,L0005,SX L0005 BHZ ,36.610000,111.710000,0.0,70000000000.0,,
FJ,J4004,FJ J4004 BHZ ,27.610000,119.550000,0.0,70000000000.0,,
GX,YFXLJ,GX YFXLJ BHZ ,25.010000,110.120000,0.0,70000000000.0,,
GS,P0025,GS P0025 BHZ ,34.620000,103.540000,0.0,70000000000.0,,
XJ,P0042,XJ P0042 BHZ ,40.230000,77.130000,0.0,70000000000.0,,
YN,PNL03,YN PNL03 BHZ ,27.190000,100.600000,0.0,70000000000.0,,
GD,J8309,GD J8309 BHZ ,22.360000,112.670000,0.0,70000000000.0,,
SC,Z2102,SC Z2102 BHZ ,30.080000,104.140000,0.0,70000000000.0,,
SC,V3171,SC V3171 BHZ ,31.040000,99.580000,0.0,70000000000.0,,
SD,Q004F,SD Q004F BHZ ,34.800000,117.960000,0.0,70000000000.0,,
SD,MB001,SD MB001 BHZ ,37.430000,118.010000,0.0,70000000000.0,,
XJ,Q000B,XJ Q000B BHZ ,39.160000,77.550000,0.0,70000000000.0,,
FJ,NDZW,FJ NDZW BHZ ,26.680000,119.560000,0.0,70000000000.0,,
TJ,CGZ,TJ CGZ BHZ ,38.780000,117.110000,0.0,70000000000.0,,
SC,U2309,SC U2309 BHZ ,31.890000,103.410000,0.0,70000000000.0,,
XJ,F002A,XJ F002A BHZ ,44.050000,80.850000,0.0,70000000000.0,,
QH,B0053,QH B0053 BHZ ,36.610000,102.090000,0.0,70000000000.0,,
YN,P2105,YN P2105 BHZ ,26.620000,99.960000,0.0,70000000000.0,,
QH,C0015,QH C0015 BHZ ,37.150000,102.240000,0.0,70000000000.0,,
SC,D2209,SC D2209 BHZ ,26.810000,101.690000,0.0,70000000000.0,,
GS,D0013,GS D0013 BHZ ,36.260000,105.310000,0.0,70000000000.0,,
HE,SUC,HE SUC BHZ ,38.850000,115.630000,0.0,70000000000.0,,
GD,H0405,GD H0405 BHZ ,22.960000,112.620000,0.0,70000000000.0,,
XJ,N001C,XJ N001C BHZ ,41.130000,80.430000,0.0,70000000000.0,,
GS,N002C,GS N002C BHZ ,35.660000,102.950000,0.0,70000000000.0,,
FJ,J5001,FJ J5001 BHZ ,27.270000,119.270000,0.0,70000000000.0,,
NX,B0011,NX B0011 BHZ ,39.040000,106.960000,0.0,70000000000.0,,
YN,DHZ03,YN DHZ03 BHZ ,26.800000,103.540000,0.0,70000000000.0,,
XJ,F0040,XJ F0040 BHZ ,43.900000,82.310000,0.0,70000000000.0,,
XJ,Q007E,XJ Q007E BHZ ,37.770000,77.730000,0.0,70000000000.0,,
NX,C0019,NX C0019 BHZ ,37.880000,106.020000,0.0,70000000000.0,,
FJ,J7001,FJ J7001 BHZ ,27.120000,119.640000,0.0,70000000000.0,,
YN,KJ001,YN KJ001 BHZ ,22.370000,100.930000,0.0,70000000000.0,,
QH,B0047,QH B0047 BHZ ,36.990000,101.900000,0.0,70000000000.0,,
YN,K2207,YN K2207 BHZ ,22.060000,100.560000,0.0,70000000000.0,,
YN,G2809,YN G2809 BHZ ,23.170000,102.980000,0.0,70000000000.0,,
FJ,A0006,FJ A0006 BHZ ,25.810000,118.950000,0.0,70000000000.0,,
FJ,E6405,FJ E6405 BHZ ,23.900000,117.020000,0.0,70000000000.0,,
GS,D0034,GS D0034 BHZ ,36.420000,104.400000,0.0,70000000000.0,,
FJ,MHZQ,FJ MHZQ BHZ ,26.100000,119.030000,0.0,70000000000.0,,
SD,A0016,SD A0016 BHZ ,37.410000,117.140000,0.0,70000000000.0,,
YN,JNE01,YN JNE01 BHZ ,23.090000,101.020000,0.0,70000000000.0,,
YN,N2408,YN N2408 BHZ ,24.330000,98.110000,0.0,70000000000.0,,
GS,K004D,GS K004D BHZ ,33.800000,106.310000,0.0,70000000000.0,,
SC,Q2702,SC Q2702 BHZ ,28.090000,104.430000,0.0,70000000000.0,,
YN,A8105,YN A8105 BHZ ,24.860000,102.410000,0.0,70000000000.0,,
GX,B0003,GX B0003 BHZ ,25.070000,109.240000,0.0,70000000000.0,,
GD,A1302,GD A1302 BHZ ,23.000000,113.340000,0.0,70000000000.0,,
XJ,ML004,XJ ML004 BHZ ,41.860000,84.140000,0.0,70000000000.0,,
QH,HENNM,QH HENNM BHZ ,34.580000,101.350000,0.0,70000000000.0,,
HE,R0008,HE R0008 BHZ ,39.060000,116.680000,0.0,70000000000.0,,
XJ,Q009C,XJ Q009C BHZ ,39.100000,76.880000,0.0,70000000000.0,,
SC,U2607,SC U2607 BHZ ,31.420000,102.040000,0.0,70000000000.0,,
YN,N2307,YN N2307 BHZ ,24.850000,98.120000,0.0,70000000000.0,,
SC,MBMZB,SC MBMZB BHZ ,28.800000,103.370000,0.0,70000000000.0,,
FJ,AG001,FJ AG001 BHZ ,26.120000,119.310000,0.0,70000000000.0,,
SC,F8302,SC F8302 BHZ ,31.320000,104.280000,0.0,70000000000.0,,
QH,C0024,QH C0024 BHZ ,37.350000,101.610000,0.0,70000000000.0,,
XJ,Q00A6,XJ Q00A6 BHZ ,39.920000,79.000000,0.0,70000000000.0,,
QH,GADXZ,QH GADXZ BHZ ,34.040000,100.780000,0.0,70000000000.0,,
FJ,A5014,FJ A5014 BHZ ,25.920000,119.610000,0.0,70000000000.0,,
XJ,QMOTZ,XJ QMOTZ BHZ ,38.960000,83.560000,0.0,70000000000.0,,
SC,W3308,SC W3308 BHZ ,28.810000,102.280000,0.0,70000000000.0,,
YN,G2501,YN G2501 BHZ ,23.660000,102.630000,0.0,70000000000.0,,
QH,D0034,QH D0034 BHZ ,34.970000,101.500000,0.0,70000000000.0,,
FJ,J4011,FJ J4011 BHZ ,27.420000,119.630000,0.0,70000000000.0,,
SD,M003C,SD M003C BHZ ,37.410000,117.880000,0.0,70000000000.0,,
GS,L001B,GS L001B BHZ ,35.320000,105.820000,0.0,70000000000.0,,
HE,F0043,HE F0043 BHZ ,38.720000,115.910000,0.0,70000000000.0,,
XJ,P003A,XJ P003A BHZ ,40.010000,76.150000,0.0,70000000000.0,,
FJ,A8005,FJ A8005 BHZ ,26.590000,119.420000,0.0,70000000000.0,,
HE,A0052,HE A0052 BHZ ,37.830000,114.580000,0.0,70000000000.0,,
SC,R0403,SC R0403 BHZ ,30.880000,105.790000,0.0,70000000000.0,,
HE,AC001,HE AC001 BHZ ,38.050000,114.460000,0.0,70000000000.0,,
GS,YCFNB,GS YCFNB BHZ ,38.090000,102.140000,0.0,70000000000.0,,
GS,HL205,GS HL205 BHZ ,38.040000,102.380000,0.0,70000000000.0,,
GS,H002A,GS H002A BHZ ,37.230000,102.680000,0.0,70000000000.0,,
XJ,N0054,XJ N0054 BHZ ,40.840000,80.330000,0.0,70000000000.0,,
SD,R0016,SD R0016 BHZ ,34.930000,115.790000,0.0,70000000000.0,,
HE,B0097,HE B0097 BHZ ,40.380000,118.280000,0.0,70000000000.0,,
XJ,F0057,XJ F0057 BHZ ,43.510000,83.260000,0.0,70000000000.0,,
GS,FY204,GS FY204 BHZ ,39.970000,97.580000,0.0,70000000000.0,,
NX,A0024,NX A0024 BHZ ,38.340000,106.200000,0.0,70000000000.0,,
SX,L0115,SX L0115 BHZ ,36.480000,111.340000,0.0,70000000000.0,,
HA,FX002,HA FX002 BHZ ,35.780000,114.480000,0.0,70000000000.0,,
GD,A1803,GD A1803 BHZ ,23.170000,113.750000,0.0,70000000000.0,,
FJ,A0019,FJ A0019 BHZ ,25.900000,118.680000,0.0,70000000000.0,,
SC,W3602,SC W3602 BHZ ,28.140000,103.110000,0.0,70000000000.0,,
CQ,JD002,CQ JD002 BHZ ,29.730000,105.680000,0.0,70000000000.0,,
HA,E002D,HA E002D BHZ ,35.930000,114.800000,0.0,70000000000.0,,
HE,B0122,HE B0122 BHZ ,40.170000,117.860000,0.0,70000000000.0,,
XJ,P0014,XJ P0014 BHZ ,38.770000,75.190000,0.0,70000000000.0,,
FJ,H1006,FJ H1006 BHZ ,27.380000,118.340000,0.0,70000000000.0,,
XJ,P0027,XJ P0027 BHZ ,38.530000,75.520000,0.0,70000000000.0,,
XJ,QS012,XJ QS012 BHZ ,39.390000,76.350000,0.0,70000000000.0,,
LN,B002D,LN B002D BHZ ,40.040000,122.000000,0.0,70000000000.0,,
SC,DM001,SC DM001 BHZ ,26.930000,101.870000,0.0,70000000000.0,,
YN,C2419,YN C2419 BHZ ,27.740000,103.760000,0.0,70000000000.0,,
SD,QUF,SD QUF BHZ ,35.780000,117.080000,0.0,70000000000.0,,
SD,D001F,SD D001F BHZ ,35.160000,117.150000,0.0,70000000000.0,,
GD,L0305,GD L0305 BHZ ,22.900000,114.550000,0.0,70000000000.0,,
XJ,F0008,XJ F0008 BHZ ,43.640000,81.360000,0.0,70000000000.0,,
HA,J0006,HA J0006 BHZ ,35.880000,115.660000,0.0,70000000000.0,,
GD,P2401,GD P2401 BHZ ,24.450000,115.190000,0.0,70000000000.0,,
SD,M000B,SD M000B BHZ ,36.720000,117.780000,0.0,70000000000.0,,
XJ,P003B,XJ P003B BHZ ,39.920000,76.030000,0.0,70000000000.0,,
